WHONET_ORG_CODE	REPLACED_BY	ORGANISM	TAXONOMIC_STATUS	COMMON	ORGANISM_TYPE	ANAEROBE	MORPHOLOGY	SUBKINGDOM_CODE	FAMILY_CODE	GENUS_GROUP	GENUS_CODE	SPECIES_GROUP	SEROVAR_GROUP	MSF_GRP_CLIN	SCT_CODE	SCT_TEXT	GBIF_TAXON_ID	GBIF_DATASET_ID	GBIF_TAXONOMIC_STATUS	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS
die		Dientamoeba sp.	C		w						DIE				29334008	Genus Dientamoeba	3210228	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Sarcomastigophora	Zoomastigophora	Trichomonadida	Monocercomonadidae	Dientamoeba
dip		Dipetalonema sp.	C		w						DIP				68450006	Dipetalonema	2284460	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Nematoda	Secernentea	Spirurida	Setariidae	Dipetalonema
cdp		Diphtheroids	O	X	+			+			COR	COF		OTH	5851001	Corynebacterium diphtheriae	3224364	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Actinomycetales	Corynebacteriaceae	Corynebacterium
dla		Diphyllobothrium latum	C		w						DPB				40406002	Diphyllobothrium latum	10442992	4cec8fef-f129-4966-89b7-4f8439aba058	accepted	Animalia	Platyhelminthes	Cestoda	Diphyllobothriidea	Diphyllobothriidae	Diphyllobothrium
dpb		Diphyllobothrium sp.	C		w						DPB				418338000	Diphyllobothrium sp.	2505905	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Platyhelminthes	Cestoda	Diphyllobothriidea	Diphyllobothriidae	Diphyllobothrium
gcn		Dipodascus geotrichum	C		f						DID				51424000	Dipodascus geotrichum	2599278	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus
gpe		Dipodascus klebahnii	C		f						DID						7658280	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus
dca		Dipylidium caninum	O		w						TAE						5817843	80b4b440-eaca-4860-aadf-d0dfdd3e856e	accepted	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Taenia
dpd		Dipylidium sp.	C		w						DPD				21041005	Dipylidium	2506044	80b4b440-eaca-4860-aadf-d0dfdd3e856e	accepted	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Dilepididae	Dipylidium
dim		Dirofilaria immitis	C		w						DIR				23439005	Coccidioides immitis	5188737	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Nematoda	Secernentea	Spirurida	Onchocercidae	Dirofilaria
dir		Dirofilaria sp.	C		w						DIR				372403008	Dirofilaria sp.	8975087	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Nematoda	Secernentea	Spirurida	Onchocercidae	Dirofilaria
cct		Diutina catenulata	C		f						DIU				283868009	Candida catenulata	9785711	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales		Diutina
cgo		Diutina pseudorugosa	C		f						DIU						9814035	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales		Diutina
cru		Diutina rugosa	C		f						DIU				23773004	Candida rugosa	9805785	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales		Diutina
diu		Diutina sp.	C		f						DIU						9733968	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales		Diutina
dpi		Dolosigranulum pigrum	C		+			+			DOL			OTH	363765006	Dolosigranulum pigrum	3227201	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum
dol		Dolosigranulum sp.	C		+			+			DOL			OTH	363766007	Dolosigranulum species	3227200	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum
dme		Dracunculus medinensis	O		w						GRD						7013247	80b4b440-eaca-4860-aadf-d0dfdd3e856e	accepted	Animalia	Nematomorpha	Gordioida	Gordioidea	Gordiidae	Gordius
dra		Dracunculus sp.	C		w						DRA				60566009	Genus Dracunculus	6007988	80b4b440-eaca-4860-aadf-d0dfdd3e856e	accepted	Animalia	Nematoda	Secernentea	Rhabditida	Dracunculidae	Dracunculus
dre		Drechslera sp.	C		f						DRE				73185003	Drechslera	2587966	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Drechslera
cd3		Dysgonomonas capnocytophagoides	C		-			-			DYS			OTH	113535004	Dysgonic fermenter DF-3 group	3228343	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Dysgonomonas
egr		Echinococcus granulosus	O		w						HYD						7553852	80b4b440-eaca-4860-aadf-d0dfdd3e856e	accepted	Animalia					Hydatigena
emu		Echinococcus multilocularis	C		w						ECH				86648009	Echinococcus multilocularis	7725417	88f4e35a-bdf8-4aa2-9a1b-56401d4eed15	accepted	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Echinococcus
ech		Echinococcus sp.	C		w						ECH				47622006	Genus Echinococcus	3268465	80b4b440-eaca-4860-aadf-d0dfdd3e856e	accepted	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Echinococcus
eil		Echinostoma ilocanum	C		w						ECS				50212004	Echinostoma ilocanum									
ecs		Echinostoma sp.	C		w						ECS				65894008	Echinostoma	2505714	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Echinostomatidae	Echinostoma
ecv		Echovirus	C		v										39164004	Human echovirus									
eda		Edwardsiella anguillarum	C		-			-	EBC		EDW						9165895	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Edwardsiella
eho		Edwardsiella hoshinae	C		-			-	EBC		EDW			OTH	4280005	Edwardsiella hoshinae	5427637	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Edwardsiella
eic		Edwardsiella ictaluri	C		-			-	EBC		EDW			OTH	68227003	Edwardsiella ictaluri	5427638	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Edwardsiella
edc		Edwardsiella piscicida	C		-			-	EBC		EDW						7397129	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Edwardsiella
edw		Edwardsiella sp.	C		-			-	EBC		EDW			OTH	131257009	Edwardsiella species	3221906	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Edwardsiella
eta		Edwardsiella tarda	C		-			-	EBC		EDW			OTH	74672006	Edwardsiella tarda	5427639	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Edwardsiella
ele		Eggerthella lenta	C		a	X		+			EGT			OTH			3223459	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Actinobacteria		Coriobacteriales	Coriobacteriaceae	Eggerthella
egt		Eggerthella sp.	C		a	X		+			EGT			OTH			3223458	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Actinobacteria		Coriobacteriales	Coriobacteriaceae	Eggerthella
lca		Eggerthia catenaformis	C		a	X		+			EGG			OTH			7892371	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Eggerthia
ehc		Ehrlichia canis	C		-			-			EHR			OTH	87643008	Ehrlichia canis	3221418	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia
ehf		Ehrlichia chaffeensis	C		-			-			EHR			OTH	59250001	Ehrlichia chaffeensis	8985556	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia
aap		Ehrlichia phagocytophilum	O		-			-			ANA			OTH	420364006	Anaplasma phagocytophilum	8315208	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma
eru		Ehrlichia ruminantium	C		-			-			EHR			OTH			3221421	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia
ehs		Ehrlichia sennetsu	O		-			-			NER			OTH			3221444	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Neorickettsia
ehr		Ehrlichia sp.	C		-			-			EHR			OTH	131415000	Ehrlichia species	3221416	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia
ecr		Eikenella corrodens	C		-			-			EIK	HAK		OTH	52591004	Eikenella corrodens	3220203	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella
eik		Eikenella sp.	C		-			-			EIK	HAK		OTH	131247008	Eikenella species	3220202	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella
eim		Eimeria sp.	C		w						EIM				16157006	Eimeria	7937608	2d59e5db-57ad-41ff-97d6-11f5fb264527	synonym	Chromista	Myzozoa	Conoidasida	Eucoccidiorida	Eimeriidae	Goussia
ela		Elizabethkingia anophelis	C		-			-		NFR	ELZ				699365001	Elizabethkingia anophelis			accepted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia
fme		Elizabethkingia meningoseptica	C		-			-		NFR	ELZ				425774009	Elizabethkingia meningoseptica	3228647	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia
elz		Elizabethkingia sp.	C		-			-		NFR	ELZ			OTH	426244005	Elizabethkingia	3228646	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia
ebr		Empedobacter brevis	C		-			-		NFR	EMP			OTH	113629007	Empedobacter brevis	3228715	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Empedobacter
emp		Empedobacter sp.	C		-			-		NFR	EMP			OTH	131249006	Empedobacter species	3228714	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Empedobacter
set		Encephalitozoon	C		w						ENC						7258478	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Microsporidia	Microsporea	Glugeida	Encephalitozoonidae	Encephalitozoon
ebi		Encephalitozoon bieneusi	C		w						ENC						7924707	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Microsporidia	Microsporea	Glugeida	Encephalitozoonidae	Encephalitozoon
sie		Encephalitozoon intestinalis	C		w						ENC						7389566	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Microsporidia	Microsporea	Glugeida	Encephalitozoonidae	Encephalitozoon
enc		Encephalitozoon sp.	C		w						ENC				372406000	Encephalitozoon species	7258478	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Microsporidia	Microsporea	Glugeida	Encephalitozoonidae	Encephalitozoon
ena		Endolimax nana	C		w						END				53272006	Endolimax nana	3210491	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Amoebozoa	Lobosa	Amoebida	Entamoebidae	Endolimax
end		Endolimax sp.	C		w						END				75866001	Endolimax	3210490	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Amoebozoa	Lobosa	Amoebida	Entamoebidae	Endolimax
eci		Entamoeba coli	C		w						ENW				79235009	Entamoeba coli	3210510	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Amoebozoa	Lobosa	Amoebida	Entamoebidae	Entamoeba
edp		Entamoeba dispar	C		w						ENW				415987008	Entamoeba dispar	8658372	de8934f4-a136-481c-a87a-b0b202b80a31	accepted	Animalia					Entamoeba
egi		Entamoeba gingivalis	C		w						ENW				44457009	Entamoeba gingivalis	8881176	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Amoebozoa	Lobosa	Amoebida	Entamoebidae	Entamoeba
eha		Entamoeba hartmanni	C		w						ENW				70632005	Entamoeba hartmanni	3210514	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Amoebozoa	Lobosa	Amoebida	Entamoebidae	Entamoeba
ehi		Entamoeba histolytica	C		w						ENW				4716008	Entamoeba histolytica	3210505	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Amoebozoa	Lobosa	Amoebida	Entamoebidae	Entamoeba
epo		Entamoeba polecki	C		w						ENW				66223005	Entamoeba polecki	3210511	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Amoebozoa	Lobosa	Amoebida	Entamoebidae	Entamoeba
enm		Entamoeba sp.	C		w						ENW				372407009	Entamoeba species	3210504	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Protozoa	Amoebozoa	Lobosa	Amoebida	Entamoebidae	Entamoeba
eae		Enterobacter aerogenes	O	X	-			-	EBC		KL-			KLER			9281703	52a423d2-0486-4e77-bcee-6350d708d6ff	homotypic synonym	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
eag		Enterobacter agglomerans	O		-			-	EBC		PAN			OTH	115015008	Pantoea agglomerans	8905302	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea
eam		Enterobacter amnigenus	C		-			-	EBC		EN-			ECSC	84221003	Enterobacter amnigenus	3221991	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ea1		Enterobacter amnigenus 1	C		-			-	EBC		EN-				114453000	Enterobacter amnigenus biogroup I				Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ea2		Enterobacter amnigenus 2	C		-			-	EBC		EN-				114277008	Enterobacter amnigenus biogroup II				Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
eas		Enterobacter asburiae	C		-			-	EBC		EN-	ECX		ECSC	33115003	Enterobacter asburiae	3221988	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ecg		Enterobacter cancerogenus (taylorae)	C		-			-	EBC		EN-			ECSC	114451003	Enterobacter cancerogenus	3221977	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
eat		Enterobacter catenibacterium	C		-			-	EBC		EN-									Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ecl		Enterobacter cloacae	C	X	-			-	EBC		EN-	ECX		ECSC	14385002	Enterobacter cloacae	3221980	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ecx		Enterobacter cloacae complex	C		-			-	EBC		EN-	ECX		ECSC						Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
edi		Enterobacter cloacae ss. dissolvens	C		-			-	EBC		EN-	ECX		ECSC	56813009	Enterobacter cloacae subspecies dissolvens	3221982	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
edi		Enterobacter dissolvens	O		-			-	EBC		EN-	ECX		ECSC	56813009	Enterobacter cloacae subspecies dissolvens	3221982	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
egg		Enterobacter gergoviae	C		-			-	EBC		EN-			ECSC	5381002	Enterobacter gergoviae	3221987	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
hal		Enterobacter hafnia	O		-			-	EBC		HAF			ECSC	76694001	Hafnia alvei	3222025	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Hafnia
ehm		Enterobacter hormaechei	C		-			-	EBC		EN-	ECX		ECSC	114454006	Enterobacter hormaechei	3221997	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ein		Enterobacter intermedius	O		-			-	EBC		KLU			OTH	61161003	Kluyvera species	3221768	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Kluyvera
enk		Enterobacter kobei	C		-			-	EBC		EN-	ECX		ECSC	114456008	Enterobacter kobei	9166586	52a423d2-0486-4e77-bcee-6350d708d6ff	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
enl		Enterobacter ludwigii	C		-			-	EBC		EN-	ECX		ECSC	432763001	Enterobacter ludwigii	3221996	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
enp		Enterobacter nimipressuralis	C		-			-	EBC		EN-	ECX		ECSC	29511003	Enterobacter nimipressuralis	3221985	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
esa		Enterobacter sakazakii	O		-			-	EBC		CRO			ECSC	445562004	Cronobacter sakazakii	8197673	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cronobacter
en-		Enterobacter sp.	C		-			-	EBC		EN-			ECSC	58683007	Enterobacter	3221976	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
ecg		Enterobacter taylorae	O		-			-	EBC		EN-			ECSC	114451003	Enterobacter cancerogenus	3221977	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
enx		Enterobacter xiangfangensis	C		-			-	EBC		EN-				768157006	Enterobacter xiangfangensis	7777040		accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
enb		Enterobius sp.	C		w						ENB				88569009	Enterobius	2284339	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Nematoda	Secernentea	Ascaridida	Oxyuridae	Enterobius
eve		Enterobius vermicularis	C		w						ENB				55008000	Enterobius vermicularis	2284340	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Nematoda	Secernentea	Ascaridida	Oxyuridae	Enterobius
ean		Enterococcus asini	C		+			+			ENT			ENTS	425342004	Enterococcus asini	3227386	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
eav		Enterococcus avium	C	X	+			+			ENT			ENTS	87875008	Enterococcus avium	9819096	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
eca		Enterococcus casseliflavus	C		+			+			ENT			ENTS	30949009	Enterococcus casseliflavus	3227400	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
ecc		Enterococcus cecorum	C		+			+			ENT			ENTS	113722005	Enterococcus cecorum	3227381	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
ecb		Enterococcus columbae	C		+			+			ENT			ENTS	113723000	Enterococcus columbe	3227398	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
eds		Enterococcus dispar	C		+			+			ENT			ENTS	113724006	Enterococcus dispar	3227379	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
edu		Enterococcus durans	C		+			+			ENT			ENTS	46464008	Enterococcus durans	9669710	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
efa		Enterococcus faecalis	C	X	+			+			ENT			ENTS	78065002	Enterococcus fecalis	3227408	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
efm		Enterococcus faecium	C	X	+			+			ENT			ENTS	90272000	Enterococcus faecium	3227413	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
efv		Enterococcus flavescens	O		+			+			ENT				113725007	Enterococcus flavescens	3227390	7ddf754f-d193-4cc9-b351-99906754a03b	synonym	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
ega		Enterococcus gallinarum	C		+			+			ENT			ENTS	53233007	Enterococcus gallinarum	3227410	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
egv		Enterococcus gilvus	C		+			+			ENT			ENTS	416934000	Enterococcus gilvus	3227387	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
enh		Enterococcus hirae	C		+			+			ENT			ENTS	73852008	Enterococcus hirae	3227402	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
ema		Enterococcus malodoratus	C		+			+			ENT			ENTS	10262005	Enterococcus malodoratus	9778795	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
emn		Enterococcus mundtii	C		+			+			ENT			ENTS	38004008	Enterococcus mundtii	3227380	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
epa		Enterococcus pallens	C		+			+			ENT			ENTS	417099004	Enterococcus pallens	3227392	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
evi		Enterococcus porcinus	O		+			+			ENT			ENTS	424710004	Enterococcus villorum	3227393	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
