GUIDELINE	YEAR	STRAIN	REFERENCE_TABLE	WHONET_ORG_CODE	ANTIBIOTIC	ABX_TEST	WHONET_ABX_CODE	METHOD	MEDIUM	MINIMUM	MAXIMUM	DATE_ENTERED	DATE_MODIFIED	COMMENTS
EUCAST	2015	atcc25922	Table 1	eco	Cefixime	FIX_ED5	FIX	Disk	MH	23	27	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Ampicillin/Sulbactam	SAM_NM	SAM	MIC	MH	8	32	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Aztreonam	ATM_NM	ATM	MIC	MH	8	64	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Aztreonam/Avibactam	AZA_NM	AZA	MIC	MH	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Biapenem	BIA_NM	BIA	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Ceftaroline	CPT_NM	CPT	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Ceftaroline/Avibactam	CPA_NM	CPA	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Ceftazidime	CAZ_NM	CAZ	MIC	MH	16	64	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MH	0.25	2	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	MH	8	32	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Ticarcillin	TIC_NM	TIC	MIC	MH	256		2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Ticarcillin/Clavulanic acid	TCC_NM	TCC	MIC	MH	32	128	2021-01-01	2021-01-01	
EUCAST	2015	atcc35218	Table 8	eco	Ticarcillin/Clavulanic acid	TCC_EM	TCC	MIC	MH	8	32	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Cefepime	FEP_ED30	FEP	Disk	MHB+	29	35	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Cefotaxime	CTX_ED5	CTX	Disk	MHB+	29	35	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Cefpodoxime	CPD_ED10	CPD	Disk	MHB+	28	34	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Ceftibuten	CTB_ED30	CTB	Disk	MHB+	30	36	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Ceftriaxone	CRO_ED30	CRO	Disk	MHB+	33	41	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Cefuroxime	CXM_ED30	CXM	Disk	MHB+	25	31	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Doripenem	DOR_ED10	DOR	Disk	MHB+	26	32	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Ertapenem	ETP_ED10	ETP	Disk	MHB+	27	33	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Erythromycin	ERY_ED15	ERY	Disk	MHB+	12	18	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Imipenem	IPM_ED10	IPM	Disk	MHB+	25	31	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Levofloxacin	LVX_ED5	LVX	Disk	MHB+	32	38	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Meropenem	MEM_ED10	MEM	Disk	MHB+	28	34	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Minocycline	MNO_ED30	MNO	Disk	MHB+	27	33	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Moxifloxacin	MFX_ED5	MFX	Disk	MHB+	29	35	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Nalidixic acid	NAL_ED30	NAL	Disk	MHB+	27	33	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Ofloxacin	OFX_ED5	OFX	Disk	MHB+	30	36	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Penicillin G	PEN_ED1	PEN	Disk	MHB+	13	19	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Rifampicin	RIF_ED5	RIF	Disk	MHB+	20	26	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Amoxicillin	AMX_EM	AMX	MIC	MHB+	0.12	0.5	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Ampicillin/Sulbactam	SAM_EM	SAM	MIC	MHB+	0.06	0.25	2021-01-01	2021-01-01	
EUCAST	2015	nctc8468	Table 6	hin	Trimethoprim/Sulfamethoxazole	SXT_ED1_2	SXT	Disk	MHB+	26	34	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Amoxicillin/Clavulanic acid	AMC_ED2	AMC	Disk	MHB+	16	22	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Ampicillin	AMP_ED2	AMP	Disk	MHB+	19	25	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Cefixime	FIX_ED5	FIX	Disk	MH	29	35	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Chloramphenicol	CHL_ED30	CHL	Disk	MHB+	31	37	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Azithromycin	AZM_EM	AZM	MIC	MHB+	0.5	2	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Ciprofloxacin	CIP_EM	CIP	MIC	MHB+	0.004	0.016	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Clarithromycin	CLR_EM	CLR	MIC	MHB+	4	16	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Pefloxacin	PEF_ND5	PEF	Disk	MH	25	33	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 4A	kpn	Ceftaroline/Avibactam	CPA_ND30	CPA	Disk	MH	21	27	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 4A	kpn	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	21	27	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 4A	kpn	Ceftolozane/Tazobactam	CZT_ND30	CZT	Disk	MH	17	25	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Amoxicillin/Clavulanic acid	AMC_ED20	AMC	Disk	MH	18	24	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Ampicillin	AMP_ED10	AMP	Disk	MH	16	22	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Amikacin	AMK_ED30	AMK	Disk	MH	19	26	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Aztreonam	ATM_ED30	ATM	Disk	MH	28	36	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Cefadroxil	CFR_ED30	CFR	Disk	MH	14	20	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Amoxicillin/Clavulanic acid	AMC_EM	AMC	MIC	MH	2	9	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Amikacin	AMK_EM	AMK	MIC	MH	0.5	4	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Ampicillin	AMP_EM	AMP	MIC	MH	2	9	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Amoxicillin	AMX_EM	AMX	MIC	MH	2	8	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Aztreonam	ATM_EM	ATM	MIC	MH	0.06	0.25	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Ceftaroline	CPT_EM	CPD	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Cefpodoxime	CPD_ND10	CPD	Disk	MH	23	28	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Cefpodoxime	CPD_ED10	CPD	Disk	MH	23	28	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Cefpodoxime	CPD_NM	CPD	MIC	MH	0.25	1	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Cefpodoxime	CPD_ED10	CPD	Disk	MHB+	30	36	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 4B	hin	Cefpodoxime	CPD_ND10	CPD	Disk	HTM	25	31	2021-01-01	2021-01-01	
EUCAST	2015	atcc49619	Table 5	spn	Cefpodoxime	CPD_EM	CPD	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 5B	hin	Cefpodoxime	CPD_NM	CPD	MIC	HTM	0.25	1	2021-01-01	2021-01-01	
EUCAST	2015	atcc49619	Table 5	spn	Cefpodoxime	CPD_ED10	CPD	Disk	MHB	29	35	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Amoxicillin	AMX_NM	AMX	MIC	MH	128		2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 4B	ngo	Cefpodoxime	CPD_ND10	CPD	Disk	GC	35	43	2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 5C	ngo	Cefpodoxime	CPD_NM	CPD	MIC	GC	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc25923	Table 4A	sau	Cefpodoxime	CPD_ND10	CPD	Disk	MH	19	25	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Cefpodoxime	CPD_EM	CPD	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2015	atcc29213	Table 5A	sau	Cefpodoxime	CPD_NM	CPD	MIC	MH	1	8	2021-01-01	2021-01-01	
EUCAST	2015	atcc700603	Table 9	kpn	Cefpodoxime	CPD_ED10	CPD	Disk	MH	9	16	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 4B	spn	Cefpodoxime	CPD_ND10	CPD	Disk	MHB	28	34	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 5B	spn	Cefpodoxime	CPD_NM	CPD	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 5B	hin	Cefpirome	CPO_NM	CPO	MIC	HTM	0.25	1	2021-01-01	2021-01-01	
CLSI	2015	atcc49766	Table 5B	hin	Cefprozil	CPR_NM	CPR	MIC	HTM	1	4	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 4B	spn	Cefprozil	CPR_ND30	CPR	Disk	MHB	25	32	2021-01-01	2021-01-01	
CLSI	2015	atcc25285	Table 5D	bfr	Ceftaroline	CPT_NM	CPT	MIC	Agar	4	32	2021-01-01	2021-01-01	
CLSI	2015	atcc29741	Table 5D	bth	Ceftaroline	CPT_NM	CPT	MIC	Agar	16	128	2021-01-01	2021-01-01	
CLSI	2015	atcc700057	Table 5D	cdf	Ceftaroline	CPT_NM	CPT	MIC	Agar	2	16	2021-01-01	2021-01-01	
EUCAST	2015	atcc29213	Table 3	sau	Ceftaroline	CPT_EM	CPT	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Ceftaroline	CPT_ND30	CPT	Disk	MH	26	34	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Ceftaroline	CPT_NM	CPT	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Ceftaroline	CPT_ED5	CPT	Disk	MH	24	30	2021-01-01	2021-01-01	
CLSI	2015	atcc29212	Table 5A	efa	Ceftaroline	CPT_NM	CPT	MIC	MH	0.25	2	2021-01-01	2021-01-01	
CLSI	2015	atcc43055	Table 5D	ele	Ceftaroline	CPT_NM	CPT	MIC	Agar	8	32	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 4B	hin	Ceftaroline	CPT_ND30	CPT	Disk	HTM	29	39	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 5B	hin	Ceftaroline	CPT_NM	CPT	MIC	HTM	0.03	0.125	2021-01-01	2021-01-01	
EUCAST	2015	atcc49619	Table 5	spn	Ceftaroline	CPT_EM	CPT	MIC	MHB	0.008	0.32	2021-01-01	2021-01-01	
CLSI	2015	atcc25923	Table 4A	sau	Ceftaroline	CPT_ND30	CPT	Disk	MH	26	35	2021-01-01	2021-01-01	
CLSI	2015	atcc29213	Table 5A	sau	Ceftaroline	CPT_NM	CPT	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 4B	spn	Ceftaroline	CPT_ND30	CPT	Disk	MHB	31	41	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 5B	spn	Ceftaroline	CPT_NM	CPT	MIC	MHB	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Carbenicillin	CRB_ND100	CRB	Disk	MH	23	29	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Carbenicillin	CRB_NM	CRB	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2015	atcc29212	Table 5A	efa	Carbenicillin	CRB_NM	CRB	MIC	MH	16	64	2021-01-01	2021-01-01	
CLSI	2015	atcc27853	Table 4A	pae	Carbenicillin	CRB_ND100	CRB	Disk	MH	18	24	2021-01-01	2021-01-01	
CLSI	2015	atcc27853	Table 5A	pae	Carbenicillin	CRB_NM	CRB	MIC	MH	16	64	2021-01-01	2021-01-01	
CLSI	2015	atcc29213	Table 5A	sau	Carbenicillin	CRB_NM	CRB	MIC	MH	2	8	2021-01-01	2021-01-01	
EUCAST	2015	atcc700603	Table 9	kpn	Ceftriaxone	TZP_ED30	CRO	Disk	MH	16	22	2021-01-01	2021-01-01	
CLSI	2015	atcc25285	Table 5D	bfr	Ceftriaxone	CRO_NM	CRO	MIC	Agar	32	128	2021-01-01	2021-01-01	
CLSI	2015	atcc29741	Table 5D	bth	Ceftriaxone	CRO_NM	CRO	MIC	Agar	64	256	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Ceftriaxone	CRO_ND30	CRO	Disk	MH	29	35	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Ceftriaxone	CRO_NM	CRO	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Ceftriaxone	CRO_EM	CRO	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Ceftriaxone	CRO_ED30	CRO	Disk	MH	29	35	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 4B	hin	Ceftriaxone	CRO_ND30	CRO	Disk	HTM	31	39	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 5B	hin	Ceftriaxone	CRO_NM	CRO	MIC	HTM	0.06	0.25	2021-01-01	2021-01-01	
EUCAST	2015	atcc49619	Table 5	spn	Ceftriaxone	CRO_EM	CRO	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Amoxicillin/Clavulanic acid	AMC_NM	AMC	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 4B	ngo	Ceftriaxone	CRO_ND30	CRO	Disk	GC	39	51	2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 5C	ngo	Ceftriaxone	CRO_NM	CRO	MIC	GC	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2015	atcc27853	Table 4A	pae	Ceftriaxone	CRO_ND30	CRO	Disk	MH	17	23	2021-01-01	2021-01-01	
CLSI	2015	atcc27853	Table 5A	pae	Ceftriaxone	CRO_NM	CRO	MIC	MH	8	64	2021-01-01	2021-01-01	
EUCAST	2015	atcc49619	Table 5	spn	Ceftriaxone	CRO_ED30	CRO	Disk	MHB	32	38	2021-01-01	2021-01-01	
CLSI	2015	atcc25923	Table 4A	sau	Ceftriaxone	CRO_ND30	CRO	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2015	atcc29213	Table 5A	sau	Ceftriaxone	CRO_NM	CRO	MIC	MH	1	8	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 4B	spn	Ceftriaxone	CRO_ND30	CRO	Disk	MHB	30	35	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 5B	spn	Ceftriaxone	CRO_NM	CRO	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Ceftibuten	CTB_ND10	CTB	Disk	MH	27	35	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Ceftibuten	CTB_EM	CTB	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Ceftibuten	CTB_NM	CTB	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Ceftibuten	CTB_ED30	CTB	Disk	MH	27	35	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 4B	hin	Ceftibuten	CTB_ND10	CTB	Disk	HTM	29	36	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 5B	hin	Ceftibuten	CTB_NM	CTB	MIC	HTM	0.25	1	2021-01-01	2021-01-01	
CLSI	2015	atcc25285	Table 5D	bfr	Cefotetan	CTT_NM	CTT	MIC	Agar	4	16	2021-01-01	2021-01-01	
CLSI	2015	atcc29741	Table 5D	bth	Cefotetan	CTT_NM	CTT	MIC	Agar	32	128	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Cefotetan	CTT_ND30	CTT	Disk	MH	28	34	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Cefotetan	CTT_NM	CTT	MIC	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2015	atcc43055	Table 5D	ele	Cefotetan	CTT_NM	CTT	MIC	Agar	32	128	2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 4B	ngo	Cefotetan	CTT_ND30	CTT	Disk	GC	30	36	2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 5C	ngo	Cefotetan	CTT_NM	CTT	MIC	GC	0.5	2	2021-01-01	2021-01-01	
CLSI	2015	atcc25923	Table 4A	sau	Cefotetan	CTT_ND30	CTT	Disk	MH	17	23	2021-01-01	2021-01-01	
CLSI	2015	atcc29213	Table 5A	sau	Cefotetan	CTT_NM	CTT	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2015	atcc25285	Table 5D	bfr	Cefotaxime	CTX_NM	CTX	MIC	Agar	8	32	2021-01-01	2021-01-01	
CLSI	2015	atcc29741	Table 5D	bth	Cefotaxime	CTX_NM	CTX	MIC	Agar	16	64	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Cefotaxime	CTX_ED5	CTX	Disk	MH	25	31	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Cefotaxime	CTX_ND30	CTX	Disk	MH	29	35	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Cefotaxime	CTX_NM	CTX	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Cefotaxime	CTX_ED5	CTX	Disk	MHB+	29	37	2021-01-01	2021-01-01	
CLSI	2015	atcc43055	Table 5D	ele	Cefotaxime	CTX_NM	CTX	MIC	Agar	64	256	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 4B	hin	Cefotaxime	CTX_ND30	CTX	Disk	HTM	31	39	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 5B	hin	Cefotaxime	CTX_NM	CTX	MIC	HTM	0.12	0.5	2021-01-01	2021-01-01	
EUCAST	2015	atcc49619	Table 5	spn	Cefotaxime	CTX_ED5	CTX	Disk	MHB	28	34	2021-01-01	2021-01-01	
CLSI	2015	atcc700603	Table 5A	kpn	Ampicillin	AMP_NM	AMP	MIC	MH	128		2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 4B	ngo	Cefotaxime	CTX_ND30	CTX	Disk	GC	38	48	2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 5C	ngo	Cefotaxime	CTX_NM	CTX	MIC	GC	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2015	atcc27853	Table 4A	pae	Cefotaxime	CTX_ND30	CTX	Disk	MH	18	22	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Cefotaxime	CTX_EM	CTX	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc27853	Table 5A	pae	Cefotaxime	CTX_NM	CTX	MIC	MH	8	32	2021-01-01	2021-01-01	
CLSI	2015	atcc25923	Table 4A	sau	Cefotaxime	CTX_ND30	CTX	Disk	MH	25	31	2021-01-01	2021-01-01	
EUCAST	2015	atcc700603	Table 9	kpn	Cefotaxime	CTX_ED5	CTX	Disk	MH	12	18	2021-01-01	2021-01-01	
CLSI	2015	atcc29213	Table 5A	sau	Cefotaxime	CTX_NM	CTX	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 4B	spn	Cefotaxime	CTX_ND30	CTX	Disk	MHB	31	39	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 5B	spn	Cefotaxime	CTX_NM	CTX	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
EUCAST	2015	atcc49619	Table 5	spn	Cefotaxime	CTX_EM	CTX	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 4B	spn	Ceftolozane/Tazobactam	CZT_ND30	CTZ	Disk	MHB	21	29	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Cefuroxime	CXM_ND30	CXM	Disk	MH	20	26	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Cefuroxime	CXM_NM	CXM	MIC	MH	2	8	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Cefuroxime	CXM_ED30	CXM	Disk	MH	20	26	2021-01-01	2021-01-01	
EUCAST	2015	atcc25922	Table 1	eco	Cefuroxime	CXM_EM	CXM	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2015	atcc49766	Table 4B	hin	Cefuroxime	CXM_ND30	CXM	Disk	HTM	28	36	2021-01-01	2021-01-01	
CLSI	2015	atcc49766	Table 5B	hin	Cefuroxime	CXM_NM	CXM	MIC	HTM	0.25	1	2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 4B	ngo	Cefuroxime	CXM_ND30	CXM	Disk	GC	33	41	2021-01-01	2021-01-01	
EUCAST	2015	atcc49766	Table 6	hin	Cefuroxime	CXM_ED30	CXM	Disk	MHB+	26	34	2021-01-01	2021-01-01	
CLSI	2015	atcc49226	Table 5C	ngo	Cefuroxime	CXM_NM	CXM	MIC	GC	0.25	1	2021-01-01	2021-01-01	
CLSI	2015	atcc25923	Table 4A	sau	Cefuroxime	CXM_ND30	CXM	Disk	MH	27	35	2021-01-01	2021-01-01	
EUCAST	2015	atcc49619	Table 5	spn	Cefuroxime	CXM_EM	CXM	MIC	MHB	0.25	1	2021-01-01	2021-01-01	
EUCAST	2015	atcc49619	Table 5	spn	Cefuroxime	CXM_ED30	CXM	Disk	MHB	28	34	2021-01-01	2021-01-01	
CLSI	2015	atcc29213	Table 5A	sau	Cefuroxime sodium	CXM_NM	CXM	MIC	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 5B	spn	Cefuroxime	CXM_NM	CXM	MIC	MHB	0.25	1	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	27	35	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MH	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2015	atcc35218	Table 4A	eco	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	28	35	2021-01-01	2021-01-01	
CLSI	2015	atcc35218	Table 5A	eco	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 4B	hin	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	25	31	2021-01-01	2021-01-01	
CLSI	2015	atcc49247	Table 5B	hin	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	HTM	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2015	atcc49766	Table 5B	hin	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	HTM	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2015	atcc27853	Table 4A	pae	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	25	31	2021-01-01	2021-01-01	
CLSI	2015	atcc27853	Table 5A	pae	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MH	0.5	4	2021-01-01	2021-01-01	
CLSI	2015	atcc25923	Table 4A	sau	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MH	16	22	2021-01-01	2021-01-01	
CLSI	2015	atcc29213	Table 5A	sau	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 4B	spn	Ceftazidime/Avibactam	CZA_ND30	CZA	Disk	MHB	23	31	2021-01-01	2021-01-01	
CLSI	2015	atcc49619	Table 5B	spn	Ceftazidime/Avibactam	CZA_NM	CZA	MIC	MHB	0.25	2	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Cefazolin	CZO_ND30	CZO	Disk	MH	21	27	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Cefazolin	CZO_NM	CZO	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2015	atcc25923	Table 4A	sau	Cefazolin	CZO_ND30	CZO	Disk	MH	29	35	2021-01-01	2021-01-01	
CLSI	2015	atcc29213	Table 5A	sau	Cefazolin	CZO_NM	CZO	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2015	atcc25285	Table 5D	bfr	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	Agar	0.12	1	2021-01-01	2021-01-01	
CLSI	2015	atcc29741	Table 5D	bth	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	Agar	16	128	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 4A	eco	Ceftolozane/Tazobactam	CZT_ND30	CZT	Disk	MH	24	32	2021-01-01	2021-01-01	
CLSI	2015	atcc25922	Table 5A	eco	Ceftolozane/Tazobactam	CZT_NM	CZT	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2015	atcc35218	Table 4A	eco	Ceftolozane/Tazobactam	CZT_ND30	CZT	Disk	MH	25	31	2021-01-01	2021-01-01	
